id;descricao;descricao detalhada;unidade de medida;;;;;;
1;359568 - 1,10-FENANTROLINA (ORTO-FENANTROLINA);1,10-FENANTROLINA ORTO (ORTO-FENANTROLINA),ASPECTO FÍSICO PÓ ESBRANQUIÇADO, CRISTALINO ODOR FRACO, PESO MOLECULAR 198,22,FÓRMULAQUÍMICA12H8N2.H20 (MONOHIDRATADA) GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A.;G;;;;;;;;;;;;;
123;327395 - CORANTE;CORANTE, AZUL DE BROMOFENOL, ASPECTO FÍSICO PÓ.;FRASCOS DE 25G; ASPECTO FÍSICO PÓ; CARACTERÍSTICAS ADICIONAIS CI 42655.;FRASCOS DE 25G;;;;;;;;;;
124;327396 - CORANTE;CORANTE, AZUL DE BROMOTIMOL, ASPECTO FÍSICO PÓ . ;FRASCOS DE 25G; ASPECTO FÍSICO PÓ.;FRASCOS DE 25G;;;;;;;;;;;
125;327505 - CORANTE;CORANTE, AZUL DE EVANS, ASPECTO FÍSICO PÓ, CARACTERÍSTICAS ADICIONAIS CI 23860.;FRASCOS DE 10G; ASPECTO FÍSICO PÓ . ;FRASCOS DE 25G;;;;;;;;;;;
126;397452 - CORANTE;CORANTE, AZUL DE LACTOFENOL, ASPECTO FÍSICO LÍQUIDO . ;FRASCO DE 100ML; ASPECTO FÍSICO PÓ; CARACTERÍSTICAS ADICIONAIS CI 23860.;FRASCOS DE 10G;;;;;;;;;;
127;331361 - CORANTE;CORANTE, AZUL DE METILENO, ASPECTO FÍSICO PÓ, CARACTERÍSTICAS ADICIONAIS CI 52015.;FRASCOS DE 25G; ASPECTO FÍSICO LÍQUIDO . ;FRASCO DE 100ML;;;;;;;;;;;
128;331360 - CORANTE;CORANTE, EOSINA AZUL DE METILENO SEGUNDO LEISHMANN PÓ.;FRASCO DE 1G; ASPECTO FÍSICO PÓ; CARACTERÍSTICAS ADICIONAIS CI 52015.;FRASCOS DE 25G;;;;;;;;;;
129;327338 - CORANTE;CORANTE, EOSINA AZUL DE METILENO SEGUNDO LEISHMANN, ASPECTO FÍSICO LÍQUIDO.     ;FRASCOS DE  500ML;FRASCO DE 1G;;;;;;;;;;;;
130;327342 - CORANTE;CORANTE, EOSINA AZUL DE METILENO SEGUNDO MAY GRUNWALD, ASPECTO FÍSICO PÓ. ;FRASCO DE 25G; ASPECTO FÍSICO LÍQUIDO.     ;FRASCOS DE  500ML;;;;;;;;;;;
131;327191 - CORANTE;CORANTE, FAST GREEN, ASPECTO FÍSICO PÓ, CARACTERÍSTICAS ADICIONAIS CI 42053.  ;FRASCOS DE 25G; ASPECTO FÍSICO PÓ. ;FRASCO DE 25G;;;;;;;;;;;
132;347012 - CORANTE;CORANTE, FUCSINA ÁCIDA, ASPECTO FÍSICO PÓ, CARACTERÍSTICAS ADICIONAIS CI 42685.   ;FRASCOS DE 25G; ASPECTO FÍSICO PÓ; CARACTERÍSTICAS ADICIONAIS CI 42053.  ;FRASCOS DE 25G;;;;;;;;;;
133;331021 - CORANTE;CORANTE, FUCSINA BÁSICA, ASPECTO FÍSICO PÓ, CARACTERÍSTICAS ADICIONAIS CI 42510. ;FRASCOS DE 100G; ASPECTO FÍSICO PÓ; CARACTERÍSTICAS ADICIONAIS CI 42685.   ;FRASCOS DE 25G;;;;;;;;;;
134;365050 - CORANTE;CORANTE, HEMATOXILINA SEGUNDO HARRIS, ASPECTO FÍSICO LIQUIDO. ;FRASCO DE 1000ML; ASPECTO FÍSICO PÓ; CARACTERÍSTICAS ADICIONAIS CI 42510. ;FRASCOS DE 100G;;;;;;;;;;
135;331825 - CORANTE;CORANTE, HEMATOXILINA, ASPECTO FÍSICO PÓ, CARACTERÍSTICAS ADICIONAIS CI 75290 ;FRASCO DE 25G; ASPECTO FÍSICO LIQUIDO. ;FRASCO DE 1000ML;;;;;;;;;;;
136;327212 - CORANTE;CORANTE, LUGOL FORTE, ASPECTO FÍSICO LÍQUIDO, CARACTERÍSTICAS ADICIONAIS SOLUÇÃO A 5%.  ;FRASCO DE 1000ML; ASPECTO FÍSICO PÓ; CARACTERÍSTICAS ADICIONAIS CI 75290 ;FRASCO DE 25G;;;;;;;;;;
137;327190 - CORANTE;CORANTE, ORANGE G.;FRASCO DE 25G; ASPECTO FÍSICO LÍQUIDO; CARACTERÍSTICAS ADICIONAIS SOLUÇÃO A 5%.  ;FRASCO DE 1000ML;;;;;;;;;;
138;327359 - CORANTE;CORANTE, PONCEAU S, ASPECTO FÍSICO PÓ, CARACTERÍSTICAS ADICIONAIS CI 27195.    ;FRASCO DE 50G;FRASCO DE 25G;;;;;;;;;;;;
139;327376 - CORANTE;CORANTE, ROSA BENGALA, ASPECTO FÍSICO PÓ, CARACTERÍSTICAS ADICIONAIS CI 45440.   ;FRASCOS DE 25G; ASPECTO FÍSICO PÓ; CARACTERÍSTICAS ADICIONAIS CI 27195.    ;FRASCO DE 50G;;;;;;;;;;
140;352188 - CORANTE;CORANTE, SEGUNDO WRIGHT GIEMSA, ASPECTO FISICO LIQUIDO.   ;FRASCO DE 500ML; ASPECTO FÍSICO PÓ; CARACTERÍSTICAS ADICIONAIS CI 45440.   ;FRASCOS DE 25G;;;;;;;;;;
141;424080 - CORANTE;CORANTE, SUDAN BLACK, CARACTERÍSTICA ADICIONAL* CI 26150;FRASCO DE 25G; ASPECTO FISICO LIQUIDO.   ;FRASCO DE 500ML;;;;;;;;;;;
142;367408 - CORANTE;CORANTE, SUDAN III, CARACTERÍSTICAS ADICIONAIS CI 26100.;FRASCO DE 100G; CARACTERÍSTICA ADICIONAL* CI 26150;FRASCO DE 25G;;;;;;;;;;;
143;327534 - CORANTE;CORANTE, TIPO CONJUNTO PARA COLORAÇÃO DE GRAM, ASPECTO FÍSICO LÍQUIDO, CARACTERÍSTICAS ADICIONAIS FRASCOS SEPARADOS CONTENDO, COMPOSIÇÃO CRISTAL VIOLETA, LUGOL, ETANOL-ACETONA, FUCSINA BÁSICA.;CONJ. 4x100mL; CARACTERÍSTICAS ADICIONAIS CI 26100.;FRASCO DE 100G;;;;;;;;;;;
144;327188 - CORANTE;CORANTE, VERDE LUZ (LIGHT GREEN), ASPECTO FÍSICO PÓ, CARACTERÍSTICAS ADICIONAIS CI 42095.;FRASCOS DE 25G; ASPECTO FÍSICO LÍQUIDO; CARACTERÍSTICAS ADICIONAIS FRASCOS SEPARADOS CONTENDO; COMPOSIÇÃO CRISTAL VIOLETA; LUGOL; ETANOL-ACETONA; FUCSINA BÁSICA.;CONJ. 4x100mL;;;;;;
145;374994 - CORANTE;CORANTE, VERMELHO DE METILA, ASPECTO FÍSICO PÓ, NÚMERO DE REFERÊNCIA QUÍMICA CI 13020 . ;FRASCOS DE 25G; ASPECTO FÍSICO PÓ; CARACTERÍSTICAS ADICIONAIS CI 42095.;FRASCOS DE 25G;;;;;;;;;;
146;381056 - CORANTE;CORANTE, VERMELHO DO CONGO, CARACTERÍSTICA ADICIONAL* CI 22120, ASPECTO FÍSICO* PÓ.  ;FRASCOS DE 25G; ASPECTO FÍSICO PÓ; NÚMERO DE REFERÊNCIA QUÍMICA CI 13020 . ;FRASCOS DE 25G;;;;;;;;;;
147;327487 - CORANTE;CORANTE, VIOLETA CRISTAL, ASPECTO FÍSICO PÓ, CARACTERÍSTICAS ADICIONAIS CI 42555.  ;FRASCO DE  25G; CARACTERÍSTICA ADICIONAL* CI 22120; ASPECTO FÍSICO* PÓ.  ;FRASCOS DE 25G;;;;;;;;;;
148;327483 - CORANTE;CORANTE,VERDE MALAQUITA, ASPECTO FÍSICO PÓ, CARACTERÍSTICAS ADICIONAIS CI 42000. ;FRASCO DE 25G; ASPECTO FÍSICO PÓ; CARACTERÍSTICAS ADICIONAIS CI 42555.  ;FRASCO DE  25G;;;;;;;;;;
149;359256 - CROMATO DE POTÁSSIO;CROMATO DE POTÁSSIO, ASPECTO FÍSICO PÓ CRISTALINO AMARELO ALARANJADO, INODORO, FÓRMULA QUÍMICA K2CRO4 ANIDRO, MASSA MOLECULAR 194,19, GRAU DE PUREZA PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7789 -00-6.;KG; ASPECTO FÍSICO PÓ; CARACTERÍSTICAS ADICIONAIS CI 42000. ;FRASCO DE 25G;;;;;;;;;;
150;347696 - D-(+)-XILOSE;D-(+)-XILOSE, ASPECTO FÍSICO CRISTAL BRANCO, FÓRMULA QUÍMICA C5H10O5, PESO MOLECULAR 150,13, GRAU DE PUREZA MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE, NÚMERO DE REFERÊNCIA QUÍMICA CAS 58-86-6.;G; INODORO; FÓRMULA QUÍMICA K2CRO4 ANIDRO; MASSA MOLECULAR 194;19; GRAU DE PUREZA PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7789 -00-6.;KG;;;;;
151;349837 - DEXTROSE;DEXTROSE, ASPECTO FÍSICO CRISTAL INCOLOR OU PÓ BRANCO CRISTALINO, INODORO, FÓRMULA QUÍMICA C6H12O6.H2O, PESO MOLECULAR 198,18, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 5996-10-1.;KG; FÓRMULA QUÍMICA C5H10O5; PESO MOLECULAR 150;13; GRAU DE PUREZA MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE; NÚMERO DE REFERÊNCIA QUÍMICA CAS 58-86-6.;G;;;;;;
152;356986 - DICROMATO DE POTÁSSIO;DICROMATO DE POTÁSSIO, ASPECTO FÍSICO PÓ FINO, CRISTALINO, COR LARANJA, COMPOSIÇÃO QUÍMICA K2CR2O7, PESO MOLECULAR 294,18, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7778-50-9.;KG; INODORO; FÓRMULA QUÍMICA C6H12O6.H2O; PESO MOLECULAR 198;18; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 5996-10-1.;KG;;;;;
153;356383 - DIETILAMINA;DIETILAMINA, ASPECTO FÍSICO LÍQUIDO LÍMPIDO, INCOLOR, ODOR CARACTERÍSTICO, FÓRMULA QUÍMICA C4H11N, PESO MOLECULAR 73,14, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 109-89-7.;L; CRISTALINO; COR LARANJA; COMPOSIÇÃO QUÍMICA K2CR2O7; PESO MOLECULAR 294;18; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7778-50-9.;KG;;;;
154;382227 - DIMETILGLIOXIMA;DIMETILGLIOXIMA, ASPECTO FÍSICO PÓ ESBRANQUIÇADO, FÓRMULA QUÍMICA C4H8N2O2, PESO MOLECULAR 116,12, GRAU DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 95-45-4.;G; INCOLOR; ODOR CARACTERÍSTICO; FÓRMULA QUÍMICA C4H11N; PESO MOLECULAR 73;14; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 109-89-7.;L;;;;
155;352803 - DIMETILSULFÓXIDO (DMSO);DIMETILSULFÓXIDO (DMSO) P.A. ESPECIFICAÇÃO: ASPECTO FÍSICO LÍQUIDO LÍMPIDO, INCOLOR, INODORO, PESO MOLECULAR 78,13, COMPOSIÇÃO QUÍMICA (CH3)2SO, TEOR DE PUREZA MÍNIMA DE 99,9%, REAGENTE P.A, NÚMERO DE REFERÊNCIA QUÍMICA CAS 67-68-5.;L; FÓRMULA QUÍMICA C4H8N2O2; PESO MOLECULAR 116;12; GRAU DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 95-45-4.;G;;;;;;
156;385617 - DIMETIL-TIAZOLIL-DIFENIL-TETRAZÓLIO;DIMETIL-TIAZOLIL-DIFENIL-TETRAZÓLIO, ASPECTO FÍSICO PÓ AMARELO ALARANJADO, PESO MOLECULAR 414,32, FÓRMULA QUÍMICA C18H16N5SBR (SAL BROMETO), GRAU DE PUREZA MÍNIMA DE 98%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 298-93-1.;G; INODORO; PESO MOLECULAR 78;13; COMPOSIÇÃO QUÍMICA (CH3)2SO; TEOR DE PUREZA MÍNIMA DE 99;9%; REAGENTE P.A; NÚMERO DE REFERÊNCIA QUÍMICA CAS 67-68-5.;L;;;;
157;413275 - ENXOFRE;ENXOFRE, ASPECTO FÍSICO PÓ FINO AMARELO, FÓRMULA QUÍMICA S8, PESO MOLECULAR 256,53, GRAU DE PUREZA MÍNIMA DE 99,5%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7704-34-9.;KG; PESO MOLECULAR 414;32; FÓRMULA QUÍMICA C18H16N5SBR (SAL BROMETO); GRAU DE PUREZA MÍNIMA DE 98%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 298-93-1.;G;;;;;;;
158;350034 - ENZIMA;ENZIMA LISOZIMA, ASPECTO FÍSICO PÓ LIOFILIZADO, CONCENTRAÇÃO 50.000.  ;FRASCO DE 1G; FÓRMULA QUÍMICA S8; PESO MOLECULAR 256;53; GRAU DE PUREZA MÍNIMA DE 99;5%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7704-34-9.;KG;;;;;
159;343598 - ENZIMA;ENZIMA TRIPSINA- ASPECTO FÍSICO PÓ LIOFILIZADO, CARACTERÍSTICAS ADICIONAIS DE PÂNCREAS PORCINO, CONCENTRAÇÃO ATIVIDADE 1: 250. ;FRASCO DE 1G; CONCENTRAÇÃO 50.000.  ;FRASCO DE 1G;;;;;;;;;;;
160;424516 - ENZIMA;ENZIMA, PROTEASE (PRONASE), ASPECTO FÍSICO PÓ LIOFILIZADO, CARACTERÍSTICAS ADICIONAIS DE STREPTOMYCES GRISEUS, CONCENTRAÇÃO MÍNIMO DE 4, CARACTERÍSTICA ADICIONAL* LIVRE DE DNASE E RNASE. ;FRASCO DE 5G; CONCENTRAÇÃO ATIVIDADE 1: 250. ;FRASCO DE 1G;;;;;;;;;;;
161;327791 - ENZIMA;ENZIMA, TIPO PEPSINA DE MUCOSA GÁSTRICA SUÍNA, ASPECTO FÍSICO PÓ, CONCENTRAÇÃO > 2.400 U/MG. . ;FRASCO DE 100G; ASPECTO FÍSICO PÓ LIOFILIZADO; CARACTERÍSTICAS ADICIONAIS DE STREPTOMYCES GRISEUS; CONCENTRAÇÃO MÍNIMO DE 4; CARACTERÍSTICA ADICIONAL* LIVRE DE DNASE E RNASE. ;FRASCO DE 5G;;;;;;;;
162;407175 - ENZIMA;ENZIMA, TIPO PROTEINASE K, ASPECTO FÍSICO PÓ LIOFILIZADO, CARACTERÍSTICAS ADICIONAIS DE TRITIRACHIUM ALBUM, CONCENTRAÇÃO MÍNIMO DE 30.;FRASCO DE 100 MG; ASPECTO FÍSICO PÓ; CONCENTRAÇÃO > 2.400 U/MG. . ;FRASCO DE 100G;;;;;;;;;;
163;327702 - ENZIMA;ENZIMA, TIPO T4 DNA LIGASE, ASPECTO FÍSICO LÍQUIDO, CONCENTRAÇÃO 1.000, COMPONENTES ADICIONAIS TAMPÃO REAÇÃO 10X, COM TRIS-HCL, MGCL2, DTT E ATP. ;FRASCO DE COM 100UN; ASPECTO FÍSICO PÓ LIOFILIZADO; CARACTERÍSTICAS ADICIONAIS DE TRITIRACHIUM ALBUM; CONCENTRAÇÃO MÍNIMO DE 30.;FRASCO DE 100 MG;;;;;;;;;
164;419647 - ESTREPTOMICINA;ESTREPTOMICINA, COMPOSIÇÃO QUÍMICA SULFATO DE ESTREPTOMICINA, FÓRMULA QUÍMICA* C21H39N7O12. 1,5 H2SO4, ASPECTO FÍSICO* PÓ BRANCO OU QUASE BRANCO, MASSA MOLAR 728,69, POTÊNCIA 650 A 850 MCG/MG, NÚMERO DE REFERÊNCIA QUÍMICA* CAS 3810-74-0.;G; ASPECTO FÍSICO LÍQUIDO; CONCENTRAÇÃO 1.000; COMPONENTES ADICIONAIS TAMPÃO REAÇÃO 10X; COM TRIS-HCL; MGCL2; DTT E ATP. ;FRASCO DE COM 100UN;;;;;;
165;352740 - ÉTER DE PETRÓLEO;ÉTER DE PETRÓLEO, LÍQUIDO INCOLOR, LÍMPIDO, COM ODOR DE GASOLINA, MISTURA DE HIDROCARBONETOS DERIVADOS DO PETRÓLEO, DESTILADOS ENTRE 30° E 60°C, PUREZA MÍNIMA DE 99,5%, REAGENTE P.A., CAS 8032-32-4.;L; FÓRMULA QUÍMICA* C21H39N7O12. 1;5 H2SO4; ASPECTO FÍSICO* PÓ BRANCO OU QUASE BRANCO; MASSA MOLAR 728;69; POTÊNCIA 650 A 850 MCG/MG; NÚMERO DE REFERÊNCIA QUÍMICA* CAS 3810-74-0.;G;;;;;
166;352742 - ÉTER ETÍLICO (ÉTER SULFÚRICO);ÉTER DIETÍLICO (ÉTER ETÍLICO, ÉTER SULFÚRICO), COMPOSIÇÃO QUÍMICA (C2H5)2O, ASPECTO FÍSICO LÍQUIDO LÍMPIDO, INCOLOR, ODOR CARACTERÍSTICO, PUREZA MÍNIMA DE 99,5%, PESO MOLECULAR 74,12, CARACTERÍSTICA ADICIONAL REAGENTE P.A. NÚMERO DE REFERÊNCIA QUÍMICA CAS 60-29-7.;L; LÍMPIDO; COM ODOR DE GASOLINA; MISTURA DE HIDROCARBONETOS DERIVADOS DO PETRÓLEO; DESTILADOS ENTRE 30° E 60°C; PUREZA MÍNIMA DE 99;5%; REAGENTE P.A.; CAS 8032-32-4.;L;;;;
167;416537 - ETILENODIAMINA (ETANO-1,2-DIAMINA);ETILENODIAMINA (ETANO-1,2-DIAMINA), ASPECTO FÍSICO LÍQUIDO LÍMPIDO, INCOLOR, ODOR AMONIACAL, FÓRMULA QUÍMICA NH2CH2CH2NH2, PESO MOLECULAR 60,10, GRAU DE PUREZA MÍNIMA DE 99,5%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 107-15-3.;L; COMPOSIÇÃO QUÍMICA (C2H5)2O; ASPECTO FÍSICO LÍQUIDO LÍMPIDO; INCOLOR; ODOR CARACTERÍSTICO; PUREZA MÍNIMA DE 99;5%; PESO MOLECULAR 74;12; CARACTERÍSTICA ADICIONAL REAGENTE P.A. NÚMERO DE REFERÊNCIA QUÍMICA CAS 60-29-7.;L;;;
168;388946 - FENILALANINA;FENILALANINA, ASPECTO FÍSICO PÓ BRANCO CRISTALINO, PESO MOLECULAR 165,19, FÓRMULA QUÍMICA C9H11NO2 (DL-FENILALANINA), GRAU DE PUREZA MÍNIMA DE 99%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 150-30-1.;G;2-DIAMINA); ASPECTO FÍSICO LÍQUIDO LÍMPIDO; INCOLOR; ODOR AMONIACAL; FÓRMULA QUÍMICA NH2CH2CH2NH2; PESO MOLECULAR 60;10; GRAU DE PUREZA MÍNIMA DE 99;5%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 107-15-3.;L;
169;370551 - FENILALANINA;FENILALANINA, ASPECTO FÍSICO PÓ BRANCO CRISTALINO, PESO MOLECULAR 165,19, FÓRMULA QUÍMICA C9H11NO2 (L-FENILALANINA), GRAU DE PUREZA MÍNIMA DE 98%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 63-91-2.;G; PESO MOLECULAR 165;19; FÓRMULA QUÍMICA C9H11NO2 (DL-FENILALANINA); GRAU DE PUREZA MÍNIMA DE 99%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 150-30-1.;G;;;;;;;
170;348920 - FENOL;FENOL, ASPECTO FÍSICO CRISTAL INCOLOR, ALTAMENTE HIGROSCÓPICO, FÓRMULA QUÍMICA C6H5OH, PESO MOLECULAR 94,11 G/MOL, GRAU DE PUREZA MÍNIMO DE 99,9%, CARACTERÍSTICA ADICIONAL REANTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 108-95-2.;G; PESO MOLECULAR 165;19; FÓRMULA QUÍMICA C9H11NO2 (L-FENILALANINA); GRAU DE PUREZA MÍNIMA DE 98%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 63-91-2.;G;;;;;;;
171;366475 - FENOLFTALEÍNA;FENOLFTALEÍNA, COMPOSIÇÃO C20H1404, PESO MOLECULAR 318,33, ASPECTO FÍSICO CRISTAL BRANCO A LEVEMENTE AMARELADO, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 77-09-8.;G; ALTAMENTE HIGROSCÓPICO; FÓRMULA QUÍMICA C6H5OH; PESO MOLECULAR 94;11 G/MOL; GRAU DE PUREZA MÍNIMO DE 99;9%; CARACTERÍSTICA ADICIONAL REANTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 108-95-2.;G;;;;
172;368846 - FERMENTO;FERMENTO, COMPONENTES SACCHAROMYCES CEREVISIAE, TIPO BIOLÓGICO, VARIEDADES REGULAR, CARACTERÍSTICAS ADICIONAIS EM PÓ.;FRASCO/PACOTE DE 500G; PESO MOLECULAR 318;33; ASPECTO FÍSICO CRISTAL BRANCO A LEVEMENTE AMARELADO; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 77-09-8.;G;;;;;;;
173;353039 - FERROCIANETO DE POTÁSSIO;FERROCIANETO DE POTÁSSIO, ASPECTO FÍSICO CRISTAL AMARELO, FÓRMULA QUÍMICA K4FE(CN)6.3H20 (TRIHIDRATADO), PESO MOLECULAR 422,39, TEOR DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 14459-95-1.;G; TIPO BIOLÓGICO; VARIEDADES REGULAR; CARACTERÍSTICAS ADICIONAIS EM PÓ.;FRASCO/PACOTE DE 500G;;;;;;;;;
174;380946 - FORMOL (FORMALDEÍDO);FORMALDEÍDO (FORMOL), ASPECTO FÍSICO LÍQUIDO INCOLOR, LÍMPIDO, FÓRMULA QUÍMICA H2CO, PESO MOLECULAR 30,03, GRAU DE PUREZA CONCENTRAÇÃO MÍNIMA DE 36,5%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 50-00-0.;L; FÓRMULA QUÍMICA K4FE(CN)6.3H20 (TRIHIDRATADO); PESO MOLECULAR 422;39; TEOR DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 14459-95-1.;G;;;;;;
175;413045 - FOSFATO DE CÁLCIO;FOSFATO DE CÁLCIO, ASPECTO FÍSICO PÓ BRANCO, FÓRMULA QUÍMICA CAHPO4 X 2H2O (DIBÁSICO DIHIDRATADO), PESO MOLECULAR 172,09, TEOR DE PUREZA MÍNIMA DE 98%, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7789-77-7.;G; LÍMPIDO; FÓRMULA QUÍMICA H2CO; PESO MOLECULAR 30;3; GRAU DE PUREZA CONCENTRAÇÃO MÍNIMA DE 36;5%; CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 50-00-0.;L;;;;
176;380609 - FOSFATO DE POTÁSSIO;FOSFATO DE POTÁSSIO (HIDROGENOFOSFATO DIPOTÁSSICO ANIDRO), ASPECTO FÍSICO PÓ BRANCO CRISTALINO, INODORO, FÓRMULA QUÍMICA K2HPO4 (DIBÁSICO ANIDRO), PESO MOLECULAR 174,18, TEOR DE PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7758-11-4.;G; FÓRMULA QUÍMICA CAHPO4 X 2H2O (DIBÁSICO DIHIDRATADO); PESO MOLECULAR 172;9; TEOR DE PUREZA MÍNIMA DE 98%; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7789-77-7.;G;;;;;;;
177;352749 - FOSFATO DE POTÁSSIO;FOSFATO DE POTÁSSIO MONOBÁSICO ANIDRO P.AESPECIFICAÇÃO: FOSFATO DE POTÁSSIO, ASPECTO FÍSICO PÓ BRANCO CRISTALINO, INODORO, FÓRMULA QUÍMICA KH2PO4 (MONOBÁSICO ANIDRO), PESO MOLECULAR 136,09G/MOL, TEOR DE PUREZA PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7778-77-0.;G; INODORO; FÓRMULA QUÍMICA K2HPO4 (DIBÁSICO ANIDRO); PESO MOLECULAR 174;18; TEOR DE PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7758-11-4.;G;;;;;
178;352752 - FOSFATO DE POTÁSSIO;FOSFATO DE POTÁSSIO, ASPECTO FÍSICO PÓ BRANCO CRISTALINO, INODORO, FÓRMULA QUÍMICA K3PO4 (TRIPOTÁSSICO ANIDRO), PESO MOLECULAR 212,28, TEOR DE PUREZA  MÍNIMA DE 98%, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7778-53-2.;G; INODORO; FÓRMULA QUÍMICA KH2PO4 (MONOBÁSICO ANIDRO); PESO MOLECULAR 136;09G/MOL; TEOR DE PUREZA PUREZA MÍNIMA DE 99%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7778-77-0.;G;;;;;
179;347727 - FOSFATO DE SÓDIO;FOSFATO DE SÓDIO MONOBÁSICO ANIDRO P.A.ESPECIFICAÇÃO: ASPECTO FÍSICO PÓ FINO DE CRISTAIS ANCOS, INODORO, HIGROSCÓPICO, FÓRMULA QUÍMICA NAH2PO4 (MONOBÁSICO ANIDRO), MASSA MOLECULAR 119,98G/MOL, GRAU DE PUREZA MÍNIMA DE 98%, REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7558-80-7.;KG; INODORO; FÓRMULA QUÍMICA K3PO4 (TRIPOTÁSSICO ANIDRO); PESO MOLECULAR 212;28; TEOR DE PUREZA  MÍNIMA DE 98%; CARACTERÍSTICA ADICIONAL REAGENTE P.A.; NÚMERO DE REFERÊNCIA QUÍMICA CAS 7778-53-2.;G;;;;;
